transactionID,customerID,franchiseID,dateTime,product,quantity,unitPrice,totalPrice,paymentMethod,cardNumber
2001037,1000071,3000000,2024-05-16 04:25:54.687225,Orchard Oasis,2,3,6,mastercard,5433462989057672
2001055,1000012,3000000,2024-05-05 02:23:52.306938,Outback Oatmeal,20,3,60,visa,4546405738957707
2001131,1000075,3000000,2024-05-07 17:33:43.503627,Pearly Pies,6,3,18,visa,4800770009783343
2001144,1000156,3000000,2024-05-03 02:49:30.523775,Austin Almond Biscotti,2,3,6,visa,4731377129174215
2001207,1000254,3000000,2024-05-02 22:06:51.482907,Austin Almond Biscotti,8,3,24,amex,342464783972065
2001226,1000137,3000000,2024-05-13 12:37:01.485161,Outback Oatmeal,2,3,6,amex,341373590274238
2002156,1000123,3000000,2024-05-09 15:00:16.943952,Pearly Pies,16,3,48,mastercard,5528189459589597
2002165,1000164,3000000,2024-05-02 05:34:33.793926,Golden Gate Ginger,16,3,48,visa,4483693484339502
2002168,1000139,3000000,2024-05-08 04:45:00.994922,Pearly Pies,14,3,42,mastercard,2603768562094911
2002191,1000171,3000000,2024-05-13 06:30:51.831598,Tokyo Tidbits,20,3,60,mastercard,2443060431495329
2002220,1000189,3000000,2024-05-16 02:54:13.482539,Outback Oatmeal,18,3,54,mastercard,2255908713807420
2002239,1000023,3000000,2024-05-12 22:11:19.141542,Golden Gate Ginger,2,3,6,visa,4601515795454315
2002277,1000210,3000000,2024-05-06 03:49:11.752558,Tokyo Tidbits,14,3,42,mastercard,2615500739068585
2002298,1000175,3000000,2024-05-03 18:56:27.936994,Tokyo Tidbits,18,3,54,mastercard,2650676458046923
2002332,1000106,3000000,2024-05-05 22:07:21.150344,Pearly Pies,2,3,6,mastercard,2251602466633844
2002367,1000282,3000000,2024-05-09 01:52:43.510399,Austin Almond Biscotti,20,3,60,visa,4834856939861158
2002385,1000128,3000000,2024-05-01 06:36:27.556131,Austin Almond Biscotti,4,3,12,visa,4799357140104457
2002423,1000181,3000000,2024-05-09 08:05:59.172763,Outback Oatmeal,14,3,42,mastercard,2295795729471032
2002444,1000254,3000000,2024-05-12 16:24:33.388266,Tokyo Tidbits,8,3,24,visa,4720945526604381
2002485,1000293,3000000,2024-05-07 09:31:32.611128,Austin Almond Biscotti,8,3,24,visa,4955646890165134
2002577,1000273,3000000,2024-05-10 08:43:46.715272,Golden Gate Ginger,10,3,30,visa,4506019121035472
2002608,1000129,3000000,2024-05-01 06:46:45.040181,Outback Oatmeal,4,3,12,amex,372991955108808
2002623,1000002,3000000,2024-05-12 21:04:28.679354,Outback Oatmeal,6,3,18,amex,379918504978079
2002711,1000198,3000000,2024-05-04 05:53:12.508353,Pearly Pies,16,3,48,visa,4561419055260603
2002753,1000005,3000000,2024-05-10 23:27:06.188405,Golden Gate Ginger,6,3,18,mastercard,2238816158354893
2002775,1000202,3000000,2024-05-05 14:36:34.393676,Pearly Pies,10,3,30,visa,4900748156172022
2002805,1000214,3000000,2024-05-05 05:20:30.675303,Golden Gate Ginger,16,3,48,visa,4478908818610874
2002828,1000155,3000000,2024-05-10 05:02:24.639548,Pearly Pies,16,3,48,amex,348407658657422
2002865,1000285,3000000,2024-05-07 23:44:47.307122,Pearly Pies,20,3,60,visa,4645500835895386
2000493,1000066,3000000,2024-05-13 05:03:37.058803,Tokyo Tidbits,12,3,36,mastercard,2253157209525987
2000544,1000035,3000000,2024-05-17 08:29:53.940295,Orchard Oasis,16,3,48,amex,371951974137155
2000561,1000076,3000000,2024-05-08 16:38:14.664884,Austin Almond Biscotti,12,3,36,visa,4091444320098496
2000619,1000158,3000000,2024-05-12 03:19:36.457280,Outback Oatmeal,8,3,24,amex,349668167326929
2000664,1000209,3000000,2024-05-02 11:48:05.728917,Golden Gate Ginger,16,3,48,visa,4553903707558886
2000677,1000040,3000000,2024-05-11 17:10:38.085797,Outback Oatmeal,6,3,18,amex,342386177957354
2002912,1000265,3000006,2024-05-05 07:46:23.580742,Outback Oatmeal,8,3,24,visa,4542149163997341
2002913,1000274,3000029,2024-05-06 17:50:09.052323,Tokyo Tidbits,7,3,21,mastercard,2273668763294634
2002914,1000099,3000045,2024-05-09 06:50:15.482389,Outback Oatmeal,4,3,12,amex,370460135537080
2002915,1000222,3000040,2024-05-15 08:04:45.169535,Tokyo Tidbits,7,3,21,visa,4105384543982676
2002916,1000079,3000009,2024-05-07 02:42:36.959088,Pearly Pies,1,3,3,amex,345346279298690
2002920,1000119,3000033,2024-05-07 09:08:29.107613,Pearly Pies,10,3,30,visa,4512140833802082
2002921,1000290,3000018,2024-05-17 11:25:14.175109,Orchard Oasis,2,3,6,amex,348756175614583
2002922,1000076,3000045,2024-05-05 02:50:42.364854,Orchard Oasis,7,3,21,visa,4267157378320194
2002923,1000187,3000015,2024-05-09 10:38:04.691397,Golden Gate Ginger,3,3,9,amex,349099563161126
2002924,1000172,3000036,2024-05-09 06:25:28.488493,Golden Gate Ginger,9,3,27,amex,376965090316217
2002925,1000017,3000035,2024-05-14 19:35:11.481023,Orchard Oasis,1,3,3,mastercard,5341884688074057
2002926,1000145,3000045,2024-05-16 19:35:23.132508,Austin Almond Biscotti,1,3,3,visa,4158399182259695
2002927,1000090,3000006,2024-05-10 10:27:45.570674,Tokyo Tidbits,2,3,6,amex,374949606883086
2002929,1000092,3000004,2024-05-03 14:47:06.984133,Outback Oatmeal,8,3,24,mastercard,2298416858066314
2002930,1000074,3000044,2024-05-15 06:34:59.987271,Outback Oatmeal,2,3,6,visa,4717370168872300
2002931,1000067,3000030,2024-05-12 04:38:13.143107,Orchard Oasis,5,3,15,mastercard,5192560127413334
2002934,1000080,3000045,2024-05-09 12:14:47.084274,Austin Almond Biscotti,8,3,24,amex,347845533680344
2002935,1000232,3000037,2024-05-12 09:29:54.103429,Austin Almond Biscotti,8,3,24,mastercard,2228252321133760
2002936,1000011,3000008,2024-05-14 12:24:49.621919,Outback Oatmeal,3,3,9,visa,4936762577620756
2002937,1000265,3000007,2024-05-07 20:12:34.721277,Austin Almond Biscotti,2,3,6,amex,343580108364115
2002938,1000118,3000036,2024-05-06 19:48:14.607720,Pearly Pies,7,3,21,visa,4776998397408906
2002939,1000035,3000045,2024-05-04 10:46:20.580715,Pearly Pies,5,3,15,visa,4998217770332290
2002940,1000281,3000006,2024-05-16 04:54:35.775954,Tokyo Tidbits,7,3,21,amex,378367567538217
2002941,1000248,3000009,2024-05-09 09:03:17.529205,Orchard Oasis,9,3,27,visa,4616061562410407
2002942,1000217,3000006,2024-05-01 08:30:53.239235,Golden Gate Ginger,4,3,12,visa,4707853061052700
2002943,1000130,3000044,2024-05-11 23:23:04.085346,Pearly Pies,4,3,12,mastercard,2250040410067127
2002944,1000062,3000011,2024-05-09 04:54:23.333639,Orchard Oasis,9,3,27,amex,377068674616216
2002945,1000115,3000008,2024-05-01 08:11:52.178236,Outback Oatmeal,9,3,27,mastercard,2252837921208944
2002946,1000245,3000009,2024-05-04 22:21:13.190321,Austin Almond Biscotti,9,3,27,visa,4649113513765800
2002947,1000207,3000019,2024-05-13 01:17:43.987231,Golden Gate Ginger,5,3,15,mastercard,2450735460127576
2002949,1000118,3000012,2024-05-01 19:06:30.114248,Orchard Oasis,9,3,27,visa,4218702308762831
2002950,1000121,3000023,2024-05-05 20:51:34.063026,Tokyo Tidbits,4,3,12,amex,379283084623771
2002951,1000072,3000033,2024-05-08 22:12:33.980724,Tokyo Tidbits,1,3,3,visa,4517133419504961
2002952,1000022,3000025,2024-05-05 06:08:02.766334,Outback Oatmeal,10,3,30,amex,371848515100546
2002953,1000001,3000010,2024-05-07 11:58:30.272761,Austin Almond Biscotti,3,3,9,mastercard,5471356015492205
2002954,1000288,3000001,2024-05-04 02:10:22.205381,Pearly Pies,6,3,18,amex,349691054560392
2002955,1000136,3000032,2024-05-09 07:11:28.757007,Austin Almond Biscotti,8,3,24,mastercard,2296032002003046
2002957,1000019,3000015,2024-05-13 12:30:46.627253,Tokyo Tidbits,7,3,21,mastercard,2298584338277932
2002958,1000285,3000032,2024-05-14 14:56:59.499648,Austin Almond Biscotti,8,3,24,mastercard,2636411426753478
2002959,1000019,3000031,2024-05-05 21:32:20.980783,Austin Almond Biscotti,2,3,6,visa,4839874694229706
2002960,1000070,3000009,2024-05-06 22:50:08.061331,Golden Gate Ginger,9,3,27,amex,346311071117703
2002962,1000202,3000007,2024-05-02 21:43:01.337961,Orchard Oasis,8,3,24,visa,4815886862545166
2002963,1000033,3000042,2024-05-03 03:44:04.853463,Austin Almond Biscotti,2,3,6,visa,4122575745227419
2002964,1000187,3000036,2024-05-10 05:49:58.538656,Austin Almond Biscotti,9,3,27,visa,4182264272215819
2002965,1000228,3000003,2024-05-12 20:39:13.242263,Orchard Oasis,2,3,6,mastercard,5507278743485608
2002966,1000263,3000027,2024-05-11 06:07:19.940728,Outback Oatmeal,6,3,18,amex,374132838463056
2002967,1000027,3000033,2024-05-10 17:09:57.932196,Pearly Pies,2,3,6,amex,347726165286313
2002969,1000230,3000042,2024-05-08 04:52:14.662277,Golden Gate Ginger,1,3,3,visa,4037684783584709
2002970,1000130,3000040,2024-05-13 21:14:23.001499,Pearly Pies,9,3,27,visa,4764444156906438
2002971,1000211,3000017,2024-05-10 08:02:38.674038,Golden Gate Ginger,7,3,21,mastercard,2231544508487570
2002973,1000157,3000022,2024-05-13 04:23:32.740488,Tokyo Tidbits,6,3,18,visa,4325903746125538
2002974,1000021,3000012,2024-05-08 00:50:05.596824,Orchard Oasis,10,3,30,visa,4300893364240470
2002975,1000188,3000016,2024-05-03 22:58:23.507994,Orchard Oasis,8,3,24,mastercard,2543025856268385
2002977,1000019,3000029,2024-05-05 23:54:01.638541,Golden Gate Ginger,5,3,15,mastercard,2719512376004711
2002978,1000043,3000041,2024-05-02 14:35:05.230849,Golden Gate Ginger,4,3,12,visa,4541911730103757
2002980,1000258,3000032,2024-05-07 03:24:40.894001,Orchard Oasis,3,3,9,mastercard,2267510620795585
2002981,1000206,3000010,2024-05-05 06:57:07.900744,Outback Oatmeal,5,3,15,mastercard,2720550619609927
2002982,1000237,3000007,2024-05-16 00:53:18.799088,Pearly Pies,5,3,15,mastercard,2708129579446673
2002983,1000234,3000045,2024-05-13 07:32:27.119565,Pearly Pies,8,3,24,visa,4253406443762419
2002984,1000201,3000026,2024-05-15 19:35:22.287201,Pearly Pies,2,3,6,mastercard,5505758509227759
2002985,1000014,3000040,2024-05-08 22:44:17.569398,Austin Almond Biscotti,2,3,6,visa,4039242224467287
2002986,1000163,3000004,2024-05-13 02:11:43.275368,Outback Oatmeal,7,3,21,amex,341523687685668
2002987,1000093,3000033,2024-05-06 05:01:28.491556,Austin Almond Biscotti,6,3,18,visa,4195673612785593
2002988,1000262,3000038,2024-05-06 18:11:22.397943,Tokyo Tidbits,4,3,12,mastercard,2249887559901407
2002990,1000128,3000035,2024-05-13 06:57:16.963181,Pearly Pies,3,3,9,mastercard,2251551138665173
2002991,1000183,3000011,2024-05-11 01:47:03.821219,Pearly Pies,6,3,18,mastercard,2221495289421043
2002992,1000253,3000032,2024-05-13 02:09:14.631610,Outback Oatmeal,4,3,12,mastercard,5486085375716811
2002993,1000244,3000037,2024-05-04 02:43:14.084834,Golden Gate Ginger,2,3,6,visa,4584705285241352
2002995,1000166,3000012,2024-05-17 05:15:31.251327,Tokyo Tidbits,7,3,21,mastercard,5326060190442137
2002996,1000203,3000036,2024-05-09 02:20:21.081159,Pearly Pies,9,3,27,mastercard,2232750766001628
2002997,1000160,3000022,2024-05-13 08:42:16.258337,Pearly Pies,5,3,15,amex,340806965874935
2002998,1000043,3000028,2024-05-02 12:06:48.704974,Austin Almond Biscotti,4,3,12,amex,375630263698319
2003000,1000256,3000033,2024-05-14 20:23:44.498080,Pearly Pies,3,3,9,amex,376481000341048
2003001,1000158,3000003,2024-05-15 22:48:29.750988,Orchard Oasis,6,3,18,mastercard,2242710146413628
2003002,1000168,3000030,2024-05-16 14:55:09.603753,Outback Oatmeal,2,3,6,visa,4110222388201906
2003003,1000106,3000035,2024-05-06 09:46:36.707447,Austin Almond Biscotti,9,3,27,amex,370022889507600
2003004,1000261,3000027,2024-05-10 14:52:00.785268,Golden Gate Ginger,4,3,12,amex,374839259754694
2003005,1000107,3000033,2024-05-15 16:52:12.463062,Tokyo Tidbits,9,3,27,visa,4487722735852553
2003006,1000125,3000004,2024-05-13 04:28:50.662111,Orchard Oasis,2,3,6,mastercard,2231495140990150
2003013,1000283,3000005,2024-05-06 08:00:01.378526,Austin Almond Biscotti,7,3,21,mastercard,2707427835702298
2003014,1000191,3000037,2024-05-06 21:49:30.044608,Austin Almond Biscotti,8,3,24,visa,4887959940821355
2003015,1000172,3000033,2024-05-11 04:14:23.247876,Tokyo Tidbits,8,3,24,visa,4228081889367973
2003016,1000273,3000009,2024-05-03 18:05:16.980926,Tokyo Tidbits,5,3,15,amex,376652894547193
2003018,1000017,3000029,2024-05-03 17:50:33.006421,Pearly Pies,8,3,24,mastercard,2250904385558578
2003020,1000006,3000030,2024-05-10 20:22:00.293024,Golden Gate Ginger,10,3,30,visa,4879624038938301
2003021,1000192,3000003,2024-05-08 02:15:07.807487,Tokyo Tidbits,2,3,6,visa,4596067095289162
2003022,1000039,3000007,2024-05-02 09:17:02.962433,Tokyo Tidbits,4,3,12,amex,349772978110017
2003023,1000006,3000011,2024-05-01 02:44:02.272296,Tokyo Tidbits,1,3,3,amex,347373035203663
2003024,1000106,3000028,2024-05-06 07:25:26.464180,Pearly Pies,5,3,15,mastercard,2228386025648937
2003025,1000262,3000011,2024-05-13 11:16:05.339868,Pearly Pies,7,3,21,visa,4361144096711354
2003027,1000143,3000038,2024-05-06 11:54:38.231208,Outback Oatmeal,1,3,3,amex,374118996579239
2003028,1000272,3000029,2024-05-08 08:52:05.344195,Pearly Pies,10,3,30,amex,345567274437344
2003029,1000109,3000030,2024-05-14 06:24:50.252459,Pearly Pies,9,3,27,mastercard,2579024034095130
2003030,1000022,3000001,2024-05-12 20:15:28.815931,Tokyo Tidbits,7,3,21,mastercard,2241694667672161
2003031,1000240,3000018,2024-05-03 00:53:11.272585,Pearly Pies,3,3,9,amex,346710705207063
2003032,1000170,3000045,2024-05-17 06:41:28.003343,Outback Oatmeal,6,3,18,mastercard,2711868328203290
2003033,1000217,3000022,2024-05-12 16:27:55.082560,Pearly Pies,7,3,21,mastercard,2245328800063923
2003035,1000229,3000043,2024-05-07 06:55:54.993448,Outback Oatmeal,6,3,18,amex,378939543184066
2003036,1000208,3000015,2024-05-06 18:01:17.811199,Austin Almond Biscotti,8,3,24,visa,4833764562879813
2003037,1000213,3000040,2024-05-11 09:50:01.832147,Golden Gate Ginger,8,3,24,visa,4496406447297856
2003038,1000053,3000010,2024-05-09 00:11:46.330989,Tokyo Tidbits,4,3,12,mastercard,5394147194111060
2003039,1000099,3000035,2024-05-09 02:32:03.920639,Golden Gate Ginger,5,3,15,visa,4406620246345927
2003040,1000106,3000018,2024-05-14 11:45:59.331477,Tokyo Tidbits,6,3,18,visa,4715861995708966
2003041,1000024,3000018,2024-05-09 06:53:28.570467,Outback Oatmeal,2,3,6,mastercard,5575633124764996
2003042,1000014,3000009,2024-05-06 18:41:54.945723,Orchard Oasis,3,3,9,mastercard,2245518266329343
2003043,1000000,3000034,2024-05-15 16:40:28.203432,Outback Oatmeal,2,3,6,amex,378913249450915
2003044,1000287,3000017,2024-05-01 14:07:12.923806,Pearly Pies,4,3,12,amex,345001116781404
2003045,1000006,3000018,2024-05-14 05:39:18.988343,Outback Oatmeal,2,3,6,mastercard,2720225556406328
2003046,1000139,3000032,2024-05-02 05:58:39.069971,Tokyo Tidbits,4,3,12,visa,4848048446976323
2003048,1000284,3000044,2024-05-07 20:17:08.144845,Outback Oatmeal,1,3,3,mastercard,2224963723826165
2003049,1000081,3000004,2024-05-01 11:32:00.127432,Golden Gate Ginger,4,3,12,amex,345009002100480
2003050,1000247,3000009,2024-05-11 13:49:32.211941,Pearly Pies,4,3,12,mastercard,5361810771206947
2003051,1000150,3000008,2024-05-06 19:56:39.546544,Outback Oatmeal,10,3,30,mastercard,2720020989279214
2003052,1000024,3000010,2024-05-08 05:19:56.950584,Golden Gate Ginger,8,3,24,amex,379128144910256
2003053,1000225,3000003,2024-05-11 13:30:58.268134,Golden Gate Ginger,4,3,12,amex,370166076030585
2003054,1000069,3000036,2024-05-10 00:06:07.520932,Golden Gate Ginger,2,3,6,mastercard,2249811048522699
2003055,1000223,3000017,2024-05-15 14:24:21.964837,Austin Almond Biscotti,5,3,15,visa,4511976733907278
2003056,1000171,3000004,2024-05-11 11:42:29.308156,Orchard Oasis,10,3,30,visa,4049964210749562
2003057,1000288,3000022,2024-05-11 17:14:44.127307,Pearly Pies,2,3,6,amex,349271837999454
2003058,1000044,3000008,2024-05-09 06:11:57.016292,Tokyo Tidbits,3,3,9,amex,378925853683441
2003059,1000184,3000025,2024-05-12 14:32:24.781470,Pearly Pies,7,3,21,visa,4747050571496913
2003060,1000233,3000015,2024-05-14 17:13:49.003284,Pearly Pies,1,3,3,visa,4607887501046493
2003061,1000216,3000011,2024-05-02 10:36:00.644002,Orchard Oasis,2,3,6,mastercard,2550111975963617
2003062,1000049,3000037,2024-05-09 05:00:40.264879,Austin Almond Biscotti,3,3,9,mastercard,2717246997241236
2003063,1000286,3000025,2024-05-17 08:00:36.075280,Pearly Pies,4,3,12,amex,376096427428432
2003065,1000169,3000007,2024-05-16 04:51:34.752376,Tokyo Tidbits,2,3,6,amex,342063199657482
2003066,1000158,3000041,2024-05-16 15:04:27.804139,Tokyo Tidbits,10,3,30,amex,342030326714254
2003067,1000267,3000027,2024-05-13 20:36:48.204358,Pearly Pies,5,3,15,amex,374596003777849
2003069,1000103,3000019,2024-05-08 00:47:11.445042,Pearly Pies,4,3,12,mastercard,2237974553992196
2003071,1000264,3000013,2024-05-08 03:16:58.232053,Tokyo Tidbits,8,3,24,mastercard,5202978341795393
2003072,1000077,3000018,2024-05-12 11:50:42.345127,Outback Oatmeal,3,3,9,visa,4844945308073996
2003073,1000279,3000035,2024-05-03 05:39:33.184477,Tokyo Tidbits,4,3,12,visa,4805894545718442
2003074,1000291,3000005,2024-05-06 08:53:05.258538,Orchard Oasis,3,3,9,amex,370561768119474
2003075,1000050,3000026,2024-05-14 04:39:09.906342,Outback Oatmeal,7,3,21,amex,374853843299520
2003076,1000283,3000004,2024-05-14 05:55:47.878772,Pearly Pies,7,3,21,visa,4640738429583035
2003077,1000298,3000006,2024-05-09 18:08:00.914798,Orchard Oasis,4,3,12,mastercard,5471878241798261
2003078,1000187,3000009,2024-05-08 08:43:39.583218,Pearly Pies,7,3,21,mastercard,2271575559170195
2003080,1000050,3000045,2024-05-15 20:59:55.181415,Golden Gate Ginger,1,3,3,mastercard,2294381666539221
2003081,1000262,3000008,2024-05-16 21:33:57.717131,Golden Gate Ginger,3,3,9,visa,4250299152484116
2003082,1000009,3000005,2024-05-09 01:04:04.046658,Orchard Oasis,1,3,3,mastercard,5353046701425659
2003083,1000167,3000043,2024-05-16 10:30:36.871714,Pearly Pies,2,3,6,amex,346753225042354
2003084,1000052,3000033,2024-05-02 02:06:06.463536,Tokyo Tidbits,2,3,6,amex,345239704624095
2003085,1000074,3000036,2024-05-14 19:58:25.392824,Golden Gate Ginger,9,3,27,amex,372483343127088
2003086,1000025,3000042,2024-05-01 16:43:36.883164,Golden Gate Ginger,7,3,21,mastercard,5257690129838410
2003087,1000002,3000006,2024-05-16 14:38:18.782359,Pearly Pies,10,3,30,mastercard,2714873492873099
2003088,1000071,3000038,2024-05-02 02:51:40.005584,Tokyo Tidbits,2,3,6,visa,4512805129557364
2003089,1000294,3000015,2024-05-01 23:35:41.513207,Pearly Pies,3,3,9,mastercard,2227107487134179
2003090,1000290,3000004,2024-05-16 08:52:11.636901,Pearly Pies,4,3,12,amex,378611142409125
2003091,1000015,3000040,2024-05-12 02:49:37.598856,Austin Almond Biscotti,1,3,3,amex,370344520302575
2003093,1000225,3000004,2024-05-02 22:48:05.961241,Orchard Oasis,6,3,18,visa,4804085889881471
2003094,1000028,3000008,2024-05-03 08:17:14.562370,Outback Oatmeal,10,3,30,amex,342524521977708
2003095,1000075,3000011,2024-05-15 05:34:26.843256,Outback Oatmeal,4,3,12,visa,4415597077929996
2003096,1000069,3000034,2024-05-03 15:03:09.383123,Pearly Pies,8,3,24,amex,346569233418133
2003097,1000122,3000034,2024-05-11 23:16:39.765091,Golden Gate Ginger,3,3,9,visa,4950690652517681
2003098,1000083,3000029,2024-05-06 17:11:17.189972,Austin Almond Biscotti,2,3,6,mastercard,2712925529988183
2003099,1000021,3000006,2024-05-16 15:52:12.061430,Austin Almond Biscotti,4,3,12,mastercard,2270236799330195
2003100,1000088,3000037,2024-05-01 14:56:02.885764,Orchard Oasis,8,3,24,amex,340611120171114
2003101,1000270,3000015,2024-05-13 12:06:41.953036,Orchard Oasis,4,3,12,visa,4608279399907763
2003102,1000293,3000043,2024-05-14 07:13:18.987173,Tokyo Tidbits,6,3,18,mastercard,5101113189773946
2003104,1000162,3000042,2024-05-08 22:43:43.252832,Pearly Pies,5,3,15,amex,344698249742517
2003105,1000072,3000008,2024-05-06 06:25:38.801999,Golden Gate Ginger,10,3,30,visa,4088090724464118
2003106,1000129,3000031,2024-05-15 04:18:52.387070,Golden Gate Ginger,1,3,3,amex,376310140701334
2003107,1000190,3000006,2024-05-16 06:10:52.343197,Austin Almond Biscotti,7,3,21,mastercard,2289700577487344
2003108,1000155,3000008,2024-05-14 06:31:16.085325,Golden Gate Ginger,10,3,30,visa,4917613477766657
2003110,1000052,3000036,2024-05-07 20:10:30.564895,Austin Almond Biscotti,5,3,15,amex,379096606348556
2003111,1000217,3000045,2024-05-17 11:42:19.752606,Pearly Pies,2,3,6,visa,4573618716132343
2003112,1000250,3000011,2024-05-13 11:45:28.959121,Tokyo Tidbits,6,3,18,amex,342322903346588
2003114,1000268,3000042,2024-05-15 04:34:17.833345,Outback Oatmeal,7,3,21,mastercard,5560542025254584
2003115,1000205,3000033,2024-05-08 14:23:11.412736,Orchard Oasis,8,3,24,mastercard,2711867627801341
2003116,1000053,3000038,2024-05-14 16:48:46.852868,Outback Oatmeal,7,3,21,amex,378116550604423
2003117,1000240,3000043,2024-05-10 16:15:51.738139,Pearly Pies,9,3,27,amex,346234103023634
2003119,1000178,3000044,2024-05-15 19:27:16.504532,Pearly Pies,5,3,15,visa,4212547911320626
2003120,1000209,3000025,2024-05-17 03:29:25.326508,Golden Gate Ginger,6,3,18,visa,4032005971649275
2003121,1000022,3000022,2024-05-07 00:50:09.678695,Tokyo Tidbits,2,3,6,mastercard,2254565212583232
2003122,1000253,3000023,2024-05-12 09:28:14.878716,Outback Oatmeal,3,3,9,mastercard,2462449230899375
2003123,1000197,3000042,2024-05-16 19:40:05.053357,Tokyo Tidbits,8,3,24,visa,4051289057826538
2003124,1000100,3000018,2024-05-01 22:26:10.837302,Outback Oatmeal,2,3,6,amex,379133456684374
2003125,1000015,3000013,2024-05-04 04:58:09.496334,Orchard Oasis,9,3,27,mastercard,2710974531679614
2003126,1000238,3000005,2024-05-01 04:55:32.892207,Orchard Oasis,4,3,12,mastercard,2258228269864635
2003127,1000257,3000015,2024-05-09 13:59:10.561262,Orchard Oasis,7,3,21,visa,4046279042920841
2003128,1000293,3000033,2024-05-03 18:18:22.974741,Tokyo Tidbits,2,3,6,visa,4776265971833366
2003130,1000121,3000009,2024-05-06 05:33:51.687633,Golden Gate Ginger,2,3,6,mastercard,5559199427634880
2003132,1000186,3000044,2024-05-08 01:21:20.119414,Tokyo Tidbits,6,3,18,visa,4031053050692791
2003133,1000282,3000005,2024-05-13 09:37:03.969820,Orchard Oasis,3,3,9,amex,347761781362214
2003134,1000141,3000006,2024-05-03 20:09:31.082658,Tokyo Tidbits,5,3,15,mastercard,2475940586520644
2003135,1000156,3000017,2024-05-13 08:05:22.777827,Orchard Oasis,3,3,9,visa,4772738502870846
2003136,1000036,3000001,2024-05-08 13:30:50.641638,Austin Almond Biscotti,1,3,3,mastercard,2509967862489996
2003137,1000239,3000034,2024-05-12 00:50:21.569827,Austin Almond Biscotti,6,3,18,mastercard,5454298950239152
2003139,1000233,3000032,2024-05-16 02:14:41.153237,Outback Oatmeal,5,3,15,mastercard,2374753317447389
2003140,1000250,3000017,2024-05-15 05:46:34.644545,Pearly Pies,9,3,27,amex,379578698817978
2003141,1000112,3000022,2024-05-02 00:42:25.949620,Orchard Oasis,2,3,6,mastercard,5389454196500564
2003142,1000108,3000023,2024-05-11 18:42:46.107641,Austin Almond Biscotti,6,3,18,mastercard,5535944063931382
2003143,1000216,3000036,2024-05-12 19:12:12.490228,Orchard Oasis,9,3,27,visa,4577485235637152
2003144,1000227,3000011,2024-05-05 02:04:35.824172,Austin Almond Biscotti,9,3,27,mastercard,2285773471162572
2003145,1000123,3000044,2024-05-02 18:02:08.916806,Austin Almond Biscotti,9,3,27,visa,4398180714155720
2003148,1000026,3000012,2024-05-09 19:18:06.930533,Outback Oatmeal,8,3,24,visa,4839915615676937
2003149,1000121,3000024,2024-05-13 19:30:12.105722,Pearly Pies,5,3,15,amex,341575786351378
2003150,1000099,3000009,2024-05-06 04:20:38.686688,Austin Almond Biscotti,10,3,30,amex,346616728432572
2003152,1000277,3000028,2024-05-03 20:51:16.540863,Tokyo Tidbits,9,3,27,visa,4410214115811435
2003153,1000173,3000019,2024-05-14 15:00:33.477848,Outback Oatmeal,2,3,6,mastercard,2249234126769407
2003154,1000002,3000022,2024-05-06 10:25:47.818576,Outback Oatmeal,10,3,30,amex,341850845507538
2003155,1000019,3000016,2024-05-07 08:11:02.480880,Golden Gate Ginger,7,3,21,mastercard,2366881280405611
2003156,1000016,3000036,2024-05-06 06:25:49.016133,Golden Gate Ginger,7,3,21,amex,374641042777739
2003157,1000158,3000010,2024-05-16 03:30:59.281451,Austin Almond Biscotti,10,3,30,mastercard,5206783959391907
2003158,1000243,3000045,2024-05-02 09:18:31.675138,Orchard Oasis,7,3,21,mastercard,2246906858807777
2003159,1000065,3000013,2024-05-16 12:23:57.554232,Outback Oatmeal,1,3,3,visa,4901240668723343
2003160,1000236,3000030,2024-05-17 04:55:11.613993,Golden Gate Ginger,7,3,21,visa,4468824396819708
2003161,1000225,3000015,2024-05-07 13:41:05.657893,Tokyo Tidbits,5,3,15,amex,379194234645848
2003162,1000232,3000007,2024-05-09 10:47:21.899574,Austin Almond Biscotti,2,3,6,mastercard,2568961385182426
2003163,1000224,3000001,2024-05-01 07:06:39.447321,Orchard Oasis,4,3,12,mastercard,5191565265664284
2003164,1000073,3000012,2024-05-08 09:20:11.726198,Outback Oatmeal,9,3,27,amex,375948455308145
2003165,1000217,3000001,2024-05-01 00:03:28.344552,Outback Oatmeal,9,3,27,amex,340527950114943
2003166,1000067,3000042,2024-05-09 18:50:04.539746,Pearly Pies,4,3,12,amex,346247039107545
2003167,1000040,3000003,2024-05-16 08:46:47.510515,Pearly Pies,3,3,9,mastercard,5275409634664155
2003168,1000250,3000045,2024-05-07 17:59:09.475718,Pearly Pies,7,3,21,visa,4387141865037060
2003169,1000026,3000042,2024-05-16 12:30:47.738554,Golden Gate Ginger,2,3,6,visa,4709313717089562
2003170,1000079,3000016,2024-05-03 19:48:32.436411,Orchard Oasis,8,3,24,mastercard,2304063963007957
2003171,1000165,3000033,2024-05-17 11:26:06.856188,Tokyo Tidbits,3,3,9,mastercard,5594259608699990
2003173,1000210,3000013,2024-05-13 22:34:38.490842,Pearly Pies,7,3,21,visa,4279695266396376
2003174,1000067,3000024,2024-05-10 03:43:39.304277,Pearly Pies,5,3,15,amex,375429547194181
2003175,1000080,3000012,2024-05-16 07:10:16.898885,Outback Oatmeal,9,3,27,visa,4759908691539133
